record_id,aircraft_id,airport_id
238839,30,30
240040,132,1
238698,79,272
236506,16,58
237205,192,170
234111,1,46
237081,7,106
237173,192,117
239271,30,844
239806,22,76
241647,1,56
239707,23,118
242182,3,17
238075,81,15
238018,48,91
236716,6,0
249434,1,266
241497,120,178
238828,12,16
237107,9,91
235429,7,39
236917,7,106
240135,19,28
239668,1,43
233696,43,30
237153,22,16
237431,162,30
240391,9,91
237680,9,91
236221,39,16
238963,12,231
239002,16,181
243378,6,552
236817,34,262
238541,214,315
242360,192,30
239640,41,15
243710,192,189
237275,192,105
238911,2,1
240928,119,7
241440,192,39
236488,6,59
238259,43,47
238081,1,43
235093,7,181
235092,7,30
235659,9,90
232127,172,845
237818,7,127
232316,12,16
242151,69,341
235333,1,30
238703,7,162
238533,19,110
238263,12,178
238264,39,47
239830,205,91
236502,16,250
237143,248,282
239553,6,170
239542,49,9
238966,1,164
243294,192,106
238586,19,42
234890,9,203
234424,30,60
235943,44,93
236480,3,377
235816,7,47
236672,43,124
240680,6,47
235868,1,42
238226,25,46
238979,216,34
241415,192,18
244371,5,4
242911,43,60
240754,6,46
235883,22,178
241665,43,124
238903,192,162
244893,12,211
241473,192,189
236279,216,38
241489,7,93
239763,59,27
238691,10,233
241322,166,74
240074,19,22
236659,166,169
242288,2,439
240232,2,47
240198,9,91
241693,45,182
240991,7,64
238576,6,57
238714,65,197
239077,172,3
245563,7,64
238320,9,25
240589,6,57
247187,216,278
239045,1,327
241694,120,150
238130,155,140
241116,48,723
242842,1,181
234900,192,127
244234,4,295
237719,59,93
244107,3,508
233554,1,384
240152,9,186
239437,25,639
232651,6,297
243076,192,59
245396,143,8
235854,1,135
238826,63,135
236054,1,178
241530,43,1
242601,1,237
243797,12,59
240246,2,181
241092,16,58
244894,19,43
237363,9,55
243541,25,846
242289,1,51
242960,1,557
240334,25,847
236163,1,363
242319,30,848
240399,7,228
241862,1,409
239362,6,134
239053,1,84
239698,1,167
236481,30,259
239727,22,16
239395,7,228
238197,35,211
244433,9,39
243067,6,46
234454,30,33
241329,69,835
238676,12,96
238616,81,137
237825,43,51
240794,1,135
238303,131,483
240155,63,108
237332,9,203
236398,162,30
237331,2,1
238663,6,110
236984,282,72
235654,1,211
235648,1,301
240743,16,127
237120,45,1
231072,16,162
240614,22,16
239428,192,211
240200,192,106
242566,6,34
236389,1,849
236707,170,114
236708,80,147
237633,1,14
239429,19,110
242614,9,91
240397,3,850
238727,9,132
238646,158,111
241182,19,25
237922,1,2
238945,25,10
242188,49,370
239590,7,39
239470,1,0
241965,9,224
242045,79,127
235601,43,20
239471,9,335
239540,7,14
240550,25,107
238561,198,74
240551,9,130
241323,9,8
238560,4,43
237579,192,58
240750,1,46
238874,25,46
241616,1,107
236848,1,213
243253,192,3
244763,23,3
234988,12,16
238723,6,412
238765,1,523
236999,9,34
239740,19,96
236998,268,84
241545,43,60
231400,3,310
245196,2,64
239768,132,34
234997,170,30
237492,4,112
241953,69,224
243486,43,94
236678,192,39
243802,25,34
237658,12,16
238645,41,150
239561,6,288
240621,132,3
238232,282,235
234262,43,7
237212,192,127
242851,7,39
236211,6,117
240658,7,39
240358,132,64
239433,131,17
237886,25,46
238148,192,228
236725,17,96
237358,5,42
236560,61,851
238230,268,74
236580,1,135
236430,7,20
234898,7,57
241617,192,64
237906,19,193
237604,5,42
237483,16,405
240270,1,162
237690,1,10
239480,1,42
238299,5,363
240448,16,127
237626,1,7
239581,1,12
231843,170,93
241105,1,74
240852,22,16
241991,132,147
238717,81,170
238359,63,247
239532,25,46
241529,49,337
239351,1,46
239315,39,334
240086,1,107
234611,7,64
238908,25,22
236717,1,107
242510,12,118
238571,5,79
235660,193,134
238552,1,30
238000,22,56
240824,4,1
237419,1,15
239139,6,130
241471,214,262
239144,9,43
235028,43,162
235413,40,852
242469,65,27
240926,97,107
240437,2,15
241023,143,17
240324,7,184
240669,7,47
237781,155,84
234718,4,3
235524,9,4
238899,1,39
240706,6,96
240495,6,1
236798,1,61
236828,43,106
238880,155,42
240109,6,49
235985,153,79
242790,56,46
239851,7,84
237436,1,51
240582,7,37
242770,4,135
240583,7,91
240447,192,64
240663,2,58
238859,172,46
239011,1,107
238214,7,184
234268,1,291
236148,2,147
244190,170,11
241979,43,47
238281,205,627
235591,2,1
240027,1,58
234845,19,250
238048,192,127
238047,192,137
234627,7,28
239220,43,22
238822,12,16
237342,31,74
242315,162,33
239575,69,361
241475,1,331
242862,3,747
245057,1,0
240969,192,123
240602,7,94
240044,7,464
235157,192,91
238995,192,39
239496,43,137
242029,18,132
242155,43,106
241445,120,150
237157,35,91
240424,162,162
238323,1,51
237399,168,385
240353,192,162
243573,198,137
242595,30,360
237398,143,17
242743,81,137
243235,30,60
242292,158,352
238069,7,18
244358,192,113
241315,143,39
241151,19,94
237858,192,135
238099,39,579
236354,6,228
237851,43,60
242350,1,37
237778,43,197
235176,4,135
237237,1,37
238513,1,258
242349,41,45
238235,1,37
237765,81,15
235104,45,128
242867,35,134
237456,48,133
240615,1,128
239987,9,97
230317,56,46
231381,1,347
238362,35,268
240846,6,8
242232,16,250
240874,43,336
242688,7,17
240902,2,15
237371,35,11
239579,6,8
241029,155,47
237224,43,124
236404,192,135
243787,19,0
245761,9,105
237966,1,853
238288,9,11
237047,45,128
244067,19,264
237352,48,60
243805,119,74
242311,6,30
236735,49,217
242717,39,47
239951,192,17
236425,43,60
241564,19,94
236996,43,117
236824,39,47
242802,143,46
241470,9,97
240843,9,339
239317,1,809
240440,6,47
240844,1,359
239469,7,15
238345,43,18
237578,143,135
234514,1,357
237283,192,137
239055,7,39
237832,1,107
242399,1,79
242859,25,47
242345,192,18
234893,9,60
240394,9,0
237962,6,67
238769,80,135
238514,6,20
238564,7,51
241914,9,38
241644,39,327
238836,39,60
236053,7,106
235177,30,303
241690,35,10
242558,9,91
239281,9,459
238339,1,25
235983,143,1
238229,131,51
242024,43,90
243325,7,28
243362,155,112
237086,153,854
238257,63,855
238640,155,34
239416,43,60
239520,43,60
241989,6,57
238888,1,46
239615,35,288
240359,6,8
233636,1,76
240529,192,17
239289,165,282
243482,80,152
244121,18,150
244485,192,33
241185,3,221
237287,7,106
237286,59,1
240740,43,60
239218,43,59
242175,7,30
238349,1,91
240741,43,60
242897,192,250
236407,16,0
242257,9,15
241266,155,207
240177,43,60
239900,7,198
241212,58,393
238167,30,27
238115,143,363
237768,7,30
238369,66,398
234736,49,204
235621,25,46
241491,143,431
240127,2,106
236212,1,94
239367,192,127
236385,1,17
241642,9,47
239901,4,1
239337,25,46
244347,35,60
242984,48,119
242055,25,46
240497,1,147
237182,43,47
241997,7,181
239133,1,195
239713,39,60
243309,9,91
242755,131,57
236497,132,3
241753,192,181
234669,9,133
238647,4,184
241359,57,44
237677,6,262
242065,19,43
241807,170,11
204187,48,47
201678,17,15
239221,16,181
200259,19,30
205188,4,91
244428,132,181
235944,1,43
240793,22,43
239454,7,46
241603,2,1
244680,5,42
243674,5,162
239305,166,289
244800,35,11
242824,7,39
238517,30,60
243729,9,91
241808,12,94
237814,2,11
236154,1,52
245898,16,58
237743,2,11
243005,19,46
234838,39,3
237986,155,51
236400,1,128
238772,1,93
242936,1,91
240445,1,37
241761,9,112
240845,35,181
237774,7,67
234451,155,287
242969,6,856
241650,25,857
238927,35,11
239604,9,60
236549,143,384
236199,9,60
239262,6,43
239632,9,347
234024,143,713
237740,1,858
237777,49,235
237547,266,358
240463,9,92
242252,1,42
243113,7,137
243252,9,4
241365,6,118
242028,6,8
231389,35,55
241090,9,197
240272,9,361
231390,35,55
236394,9,303
240789,48,422
241714,192,106
237138,43,37
239854,43,37
240157,6,104
236510,192,91
241718,193,278
235639,78,197
241054,192,17
239029,6,59
242895,80,152
235340,43,60
233555,43,120
244328,2,162
239906,192,132
239267,268,74
240348,132,8
240347,9,4
239870,9,11
239418,14,76
239091,25,76
237785,45,62
237879,5,17
239247,43,49
240187,35,11
236055,19,1
233817,1,133
240818,1,859
239905,45,108
234987,26,500
240002,26,76
239355,43,215
236818,63,1
243366,7,60
241163,25,46
240147,1,42
235703,63,133
238310,1,673
238479,78,45
236858,9,335
243557,1,27
239170,1,250
239067,131,42
239518,170,59
238237,19,250
241082,25,162
239214,66,11
240201,7,39
240807,192,60
238705,19,186
240492,7,120
241805,12,92
240518,43,60
243871,1,66
238595,14,860
242849,26,635
241919,1,0
235620,7,123
238591,6,117
239714,35,11
243616,12,16
239127,192,106
239959,9,133
238123,43,60
238935,61,95
236642,282,341
242082,45,76
241405,61,861
240221,214,862
240963,45,189
243403,170,135
235450,192,162
239636,1,399
240708,118,93
243238,6,34
243599,2,1
237220,9,81
239723,2,79
240016,143,46
243063,9,51
239322,63,130
240476,19,213
240734,170,135
238082,9,192
236321,6,49
236843,97,59
243598,9,127
237190,110,641
235183,165,282
242502,9,340
239535,19,110
242033,19,110
237725,19,11
241002,192,117
244612,266,106
242708,132,11
238039,19,58
239571,19,244
240868,22,56
239073,63,92
237429,2,15
238829,2,60
243115,3,28
240888,49,92
242709,213,124
239970,192,106
238704,19,377
242787,1,37
242333,1,13
239877,1,159
239847,2,1
243970,192,106
243172,63,76
240788,23,49
235170,1,198
232369,110,242
239409,155,120
237980,35,34
241311,1,49
237136,192,162
235237,12,16
237982,7,105
238171,41,4
242235,7,3
246439,9,46
241895,19,108
236685,9,60
240459,45,361
238321,43,39
239484,165,282
240831,9,336
241752,9,340
241680,30,43
240167,1,4
241585,6,362
239798,25,46
244401,19,270
245605,81,50
243531,1,863
239964,3,184
238124,56,46
237565,48,422
236888,19,11
242067,9,224
242751,48,436
240785,25,224
238334,192,127
243050,120,150
242358,110,420
241522,43,57
242707,19,93
241589,43,197
236737,192,127
241106,48,49
243528,78,286
243526,9,110
238445,143,648
242248,3,510
241863,9,51
241390,7,147
243247,201,57
235171,7,152
240192,12,25
239820,23,845
239925,9,43
240331,7,127
242129,9,7
240945,1,77
245168,6,37
238228,192,20
242030,4,30
238016,19,134
240875,1,582
242152,81,6
233739,35,1
237423,9,27
237762,19,62
233738,2,49
237249,14,62
238272,1,8
244299,6,297
242009,192,30
244507,19,215
242278,155,47
242686,81,81
240559,63,270
241656,66,799
241107,9,498
240081,192,95
242685,170,11
238707,7,106
240460,4,152
239379,192,124
202450,30,60
239647,9,91
236849,97,602
241846,7,45
239933,6,106
236615,3,72
240610,17,79
246485,132,224
237881,63,133
241256,7,198
240205,57,150
240465,198,268
235725,25,46
244373,57,370
242437,1,120
241386,35,108
241819,63,296
242378,74,133
243893,155,152
240000,120,51
240860,214,290
240872,192,91
242672,9,174
244148,291,377
240189,9,37
241678,9,115
242382,25,45
237896,9,43
239732,63,1
241108,131,3
244344,216,59
240429,43,20
240772,214,30
239272,1,553
241763,12,228
243696,1,864
242919,170,147
244342,1,865
241093,19,215
238522,9,11
236994,7,135
244944,9,198
241010,6,37
241001,7,147
238025,9,43
237847,39,47
237722,192,106
237846,170,24
243299,1,107
237676,143,47
239261,3,335
236183,216,134
241328,192,124
236184,132,15
235313,43,777
241542,9,18
237533,16,156
235627,19,18
241069,132,1
243241,192,93
245433,59,51
241401,9,43
240895,4,118
242361,9,378
245256,19,59
243663,9,11
245763,9,38
242511,170,0
240443,216,162
244175,16,37
241306,5,45
239259,12,213
200781,30,653
239895,7,162
238718,19,11
241320,25,261
241196,282,58
239865,19,109
243053,19,43
236572,19,46
241335,143,43
239807,30,17
241746,9,33
239515,1,866
239384,43,1
240971,31,81
237179,120,150
242002,192,127
240098,6,91
240099,1,120
238037,48,654
233868,48,49
243084,9,60
240239,192,105
242344,3,814
243026,198,45
240159,9,92
244875,1,33
235072,243,8
243532,7,137
243783,1,39
244671,9,44
243591,1,49
240449,216,1
243790,1,7
243505,3,58
244819,9,198
241460,2,181
243684,1,781
241772,25,107
202884,30,867
243562,19,270
242442,25,46
245184,192,20
246422,30,33
242142,1,363
242143,63,377
241305,162,117
237894,1,221
239394,192,134
242967,235,270
242966,9,7
242968,48,91
238787,12,96
244728,243,502
241546,9,90
241547,9,90
244300,39,152
236771,192,47
239169,235,27
242603,174,272
240779,80,1
244142,192,106
245564,39,51
240542,131,51
245192,9,43
240620,1,868
245502,49,126
241886,45,150
240314,192,95
242261,1,124
242018,97,0
243941,7,189
240691,19,115
242141,3,390
239730,168,492
241501,35,110
247173,9,17
237638,12,92
244196,1,25
238755,4,91
238322,9,43
237383,170,47
242609,192,15
243276,9,378
239243,7,57
240114,6,91
239048,35,133
243549,6,110
239327,243,270
241549,43,64
240387,4,37
239008,43,1
239225,9,359
241139,7,147
243665,6,51
238423,3,161
241528,9,51
243560,35,66
245171,4,33
243664,143,46
246423,19,28
241840,110,235
246507,205,359
241134,170,340
239473,9,110
238200,30,59
242181,9,92
241262,7,30
241474,7,18
239208,4,47
236718,1,30
241231,43,112
243481,1,869
244220,19,170
241566,7,189
240726,6,51
243458,1,62
239224,81,42
243331,59,110
238997,7,368
242158,7,288
239413,1,37
245511,41,37
236092,43,59
243332,9,81
242591,3,670
240356,22,178
244569,25,46
238111,1,93
237611,79,301
239663,1,20
238548,43,30
245618,30,57
242183,9,361
241633,7,67
237786,6,368
242119,1,0
244764,214,211
242807,1,134
240203,192,60
243207,43,1
238788,9,18
236128,1,8
237890,170,59
244087,41,150
240181,7,134
243507,9,91
239689,35,55
240199,7,137
242564,6,107
239948,9,91
244079,81,45
243324,59,146
241764,81,195
243066,9,43
241912,282,12
238243,1,54
246191,35,639
240665,192,124
237942,6,870
242297,1,55
243936,7,46
241071,12,16
237669,22,37
242964,31,72
242156,6,352
244537,45,52
240171,1,151
247162,12,57
209829,1,28
204318,43,108
204370,9,62
204369,170,132
209815,143,352
202556,7,127
201886,25,60
200959,9,211
202487,81,20
200724,192,108
200450,17,399
205686,6,110
204368,31,127
200722,6,43
244822,25,108
200417,9,92
200719,19,108
200720,3,161
243511,78,399
238720,1,28
203505,8,9
200693,9,112
244439,19,108
239693,3,295
242610,7,15
239995,7,394
242671,1,50
242229,1,94
244284,43,60
243124,3,279
242196,17,336
241843,1,279
241685,3,508
245514,5,42
246152,7,127
245966,7,105
242579,4,91
241503,41,15
242888,66,79
246150,59,15
242162,63,871
237673,7,211
246298,19,120
240636,192,117
243721,9,268
241526,1,30
244632,1,188
239393,1,107
241514,153,135
242626,1,25
246669,1,279
238419,9,279
241240,35,25
246111,7,198
236892,30,164
237944,66,1
240054,9,25
240234,31,245
241684,45,100
236137,19,279
243643,31,74
245242,25,352
243051,192,15
243915,120,150
246868,18,150
242339,16,108
243568,7,147
242264,1,91
246780,9,44
241292,63,49
243030,6,107
244862,19,1
241641,198,151
242295,9,146
244390,12,146
242168,1,336
236126,6,46
243688,7,93
243687,1,62
239724,1,346
242825,214,298
239880,2,11
245177,19,46
245583,9,336
242700,3,872
243900,25,25
247295,9,92
242040,7,67
240428,43,228
242699,9,79
238550,7,137
239450,34,14
245591,9,352
241934,9,60
247018,9,92
240905,9,7
241839,7,211
244488,43,31
238750,7,8
245070,16,15
240976,268,258
241982,1,107
240178,41,279
243771,9,15
241894,1,57
246947,3,161
241911,12,8
241584,4,7
242010,1,530
238298,19,105
242922,19,33
242611,143,57
237344,192,135
246648,12,25
242889,9,279
241188,6,42
243012,162,142
240450,7,67
240737,192,135
240122,192,124
241230,35,91
240364,48,735
239115,12,86
241342,195,107
244978,58,313
245245,17,22
245342,192,137
244527,3,167
247608,4,25
239264,43,1
240300,132,91
240705,25,124
242468,1,151
246083,170,72
243244,6,8
247609,1,130
244821,34,298
244820,2,1
246404,4,1
247109,25,46
243349,16,110
246214,9,43
246717,3,206
243994,22,56
242551,3,206
243131,1,107
246725,170,72
243336,1,117
239442,2,1
245286,1,1
203286,30,227
245481,1,132
243165,2,94
245285,192,152
244326,198,268
239457,39,33
245619,1,37
240457,155,287
243780,6,46
244127,7,67
240569,25,77
239793,35,91
246158,6,57
243788,12,8
243125,39,327
245518,30,873
242674,192,135
241524,192,94
241719,6,49
241042,16,110
244365,7,64
241464,1,510
243171,143,59
236598,7,64
240664,192,51
243467,216,1
245794,41,28
243813,9,110
238242,7,15
243722,43,181
201950,30,542
237788,25,46
248794,9,94
244957,9,336
241939,25,352
246069,6,352
244932,1,46
246392,25,170
244890,49,530
242908,1,28
242917,30,108
240775,43,25
246041,43,60
238545,25,46
236286,1,46
234886,25,46
238762,25,46
243198,25,46
243371,172,46
241940,25,46
243373,143,10
242941,1,92
246546,25,46
247551,25,46
240955,6,46
241045,43,137
246040,3,50
242241,97,215
242061,6,30
239046,9,399
238437,25,46
239867,2,1
242981,1,46
241811,6,43
240163,81,469
238605,80,60
243034,9,91
246820,2,8
246666,41,146
242988,143,118
247084,43,43
241768,35,91
243143,9,151
244866,16,83
242538,192,127
239986,48,735
242537,192,124
241906,16,25
245944,192,137
238428,16,124
245943,192,67
244108,19,124
245395,192,137
243945,6,46
242542,25,342
240738,6,108
243978,6,46
237029,9,15
243730,192,91
248013,143,47
246741,35,60
246719,6,211
248916,1,336
243447,9,203
242144,192,15
243119,6,91
240992,9,96
242541,4,79
241663,59,27
244103,198,28
244059,31,28
246106,1,874
239124,81,62
241825,172,349
245174,192,137
243796,49,294
242582,158,23
245186,17,37
248833,19,7
242627,162,58
243807,2,514
243898,58,426
237333,9,91
242795,58,57
243934,19,92
240522,81,62
244502,9,91
244694,6,57
247236,12,15
243645,192,3
245805,45,83
245953,1,127
247235,9,377
243833,1,161
238139,7,39
246602,35,14
244550,19,66
245249,132,11
242479,65,244
239235,43,37
236965,7,91
247734,120,261
242910,9,225
236878,6,91
241278,1,161
245983,7,67
242318,35,42
241969,41,279
243189,6,37
241513,25,46
241735,9,91
245616,192,106
242832,49,370
241736,48,91
242821,162,105
245984,192,17
240385,192,117
238922,30,43
237471,6,51
242237,6,46
246436,6,352
246451,25,181
246843,143,820
241357,7,108
246391,213,73
246572,39,327
243631,1,123
245522,170,27
245206,7,162
244701,7,33
244008,3,295
244997,9,60
245715,1,107
240771,6,51
244319,7,1
243920,143,352
244091,45,46
240526,25,60
243618,39,327
237382,1,57
240532,39,198
241088,143,47
243263,48,91
243892,9,11
243965,9,94
245620,213,386
242191,1,114
240577,7,18
244473,6,46
240425,1,1
244011,192,162
238933,6,46
240703,192,33
242253,192,106
247108,1,12
240594,25,46
246929,6,382
246927,4,113
244129,35,99
246697,6,352
240336,9,27
244045,7,51
242221,30,281
243402,43,34
238960,6,181
247918,9,91
242528,22,16
239891,9,43
246347,7,60
246348,7,123
244372,43,91
239980,1,20
241481,9,91
243200,4,43
241634,192,106
239514,9,92
239443,12,20
241729,192,20
241950,192,112
243886,282,751
238732,25,162
244748,1,147
243023,9,193
240939,9,51
239445,1,51
244544,1,112
238932,1,508
241532,35,45
249109,25,110
245004,25,46
239444,45,148
241032,143,46
243689,1,7
240554,12,96
239780,1,107
239781,19,105
247166,9,100
243480,7,8
241835,25,382
244802,25,382
247182,7,18
244985,6,84
243838,7,20
242397,25,875
237880,45,150
244474,6,91
244251,7,18
203010,3,9
244138,143,46
239992,7,60
245037,7,15
243570,7,83
243029,2,20
247292,1,162
240046,6,91
245908,1,74
241893,7,28
242199,7,94
241506,7,137
240792,9,34
244238,12,178
246785,25,820
241199,1,46
237900,6,34
240505,18,150
244309,7,189
244516,7,67
243160,143,178
242433,16,368
245008,22,56
244197,40,1
242432,39,81
240579,7,228
245158,1,221
243942,1,876
249108,19,7
243060,1,206
243265,7,39
243943,172,39
242387,56,178
239239,143,10
240834,6,352
243212,143,8
246432,9,51
249856,43,3
243081,7,49
242673,19,18
239399,7,28
243123,192,30
243229,1,147
245745,192,49
245264,7,18
247459,22,56
240390,4,8
243781,172,41
243698,9,91
244644,22,16
242559,6,118
244786,192,106
245803,5,37
245964,48,34
238465,7,134
246948,7,15
245398,16,118
246480,1,77
242103,1,0
244580,6,95
242398,19,128
242203,9,25
246442,19,0
242496,43,91
243069,30,508
244391,2,28
239084,7,178
244446,35,60
241885,192,39
246841,39,393
238833,1,877
242711,43,64
242533,1,221
245769,132,15
243739,1,96
245413,9,336
243405,25,46
245768,22,56
247089,2,1
248167,9,51
237366,7,64
244842,9,112
243821,2,124
244667,1,20
244841,58,327
244429,6,231
240320,143,10
244898,192,28
243779,131,57
243890,192,51
242823,2,124
240798,43,51
244709,192,60
245497,5,17
246904,192,147
245479,132,124
240937,1,11
237397,81,354
244056,5,4
247378,48,10
247020,9,11
246109,170,27
243930,19,7
244564,1,76
241022,6,44
249687,7,18
247142,192,211
243810,155,287
243389,22,56
244662,35,55
242519,7,67
241026,25,46
242754,30,490
244661,1,147
244951,30,628
243650,9,42
242918,192,147
244425,25,28
243896,9,11
242556,19,51
238057,153,854
246226,1,37
242321,49,370
249994,44,28
242276,8,51
244086,5,31
242064,192,147
242214,192,67
242012,48,49
239610,192,49
240298,19,1
239453,1,107
246731,235,486
242421,1,107
243400,7,147
244590,4,46
242487,172,381
242036,16,250
246570,19,7
244013,1,7
238648,25,79
246613,170,147
243047,19,209
243054,5,42
240997,16,91
245848,1,4
246142,9,43
246223,6,313
246430,16,137
240149,35,11
244494,1,25
241630,35,107
243434,5,59
244212,45,46
246930,6,59
244448,143,507
247891,1,46
244449,6,46
243744,143,34
244838,6,313
245942,49,530
248251,1,107
245521,87,162
240859,25,820
241782,9,224
242930,12,1
241771,19,313
244367,222,359
246911,45,68
248250,30,354
246320,9,281
242724,5,42
244095,7,57
245584,9,7
245048,7,67
239881,1,303
245896,111,137
244534,66,107
237100,4,59
244691,143,46
244705,192,106
241537,268,193
245714,110,10
246058,19,878
243968,9,136
247077,1,199
243308,9,7
243823,2,1
243316,1,24
240053,170,1
239983,1,46
245647,1,346
246951,7,137
242752,1,84
241696,43,1
243794,192,47
240873,35,1
238832,43,34
245022,155,135
241091,192,147
243948,25,46
239288,1,24
243958,170,0
244252,9,24
246006,1,28
243946,10,426
247088,143,352
239890,192,22
240032,6,444
241477,2,124
244414,17,15
245316,7,30
247710,39,248
242019,6,30
247059,43,37
246207,1,42
246085,192,30
246461,1,57
248018,63,128
246502,1,233
240552,6,444
246061,6,66
244184,25,181
245596,131,211
245251,30,33
239671,7,39
242517,19,250
242494,1,272
246799,43,181
241781,6,228
237085,192,18
243445,143,147
243410,25,20
240727,1,0
241132,1,197
244332,7,14
242978,25,46
242480,23,266
243676,12,25
242266,1,879
239410,43,197
244475,192,17
243840,19,1
250375,1,0
246740,1,22
245547,1,50
242557,6,1
241925,79,279
242386,7,147
243514,30,33
238117,6,211
247900,1,235
248343,192,30
244049,155,51
243098,132,112
247350,43,106
242461,192,123
245891,43,60
247639,1,106
242831,155,147
248972,43,162
245722,7,147
245939,1,67
245723,192,67
244928,9,91
245609,35,1
240909,43,59
244250,12,27
248649,5,76
244463,39,67
246877,1,107
241795,1,92
245863,4,10
244318,1,10
247694,43,60
245473,43,0
237895,3,698
241579,35,28
243699,1,199
239397,87,332
246626,1,74
246625,7,134
202049,30,60
241167,2,1
243128,192,106
243386,35,94
242684,3,295
247074,6,215
243049,30,655
247011,35,278
245736,192,147
247397,6,1
242773,143,106
246903,1,91
244482,248,282
248719,97,0
243927,143,107
242535,1,295
247553,43,18
245780,143,34
246893,22,197
241016,192,91
245999,63,76
242689,7,123
245530,48,71
246361,153,225
242710,214,354
243877,216,192
245077,49,420
245317,7,18
244461,7,39
243820,7,39
245669,5,487
244028,1,47
243822,192,10
241254,155,1
244908,1,203
239547,1,295
247183,48,106
250355,9,76
244946,19,18
244513,9,42
242026,1,654
242258,39,47
245309,1,118
244539,6,128
245922,25,342
246656,12,30
243418,4,30
242402,192,18
244113,1,178
246665,1,288
245007,1,390
240783,34,67
245032,9,91
244588,48,47
246763,192,39
243649,1,262
243748,2,1
245612,9,147
244153,16,58
201494,30,26
241407,192,106
236859,48,34
243974,1,106
245655,192,108
244780,5,42
246592,192,34
239819,22,16
235423,81,71
245923,248,282
245319,143,9
245344,4,3
246354,143,231
242485,48,91
246708,6,84
242484,9,76
243413,192,10
246005,132,47
243916,63,259
245777,1,91
244509,2,1
238764,12,92
248532,192,4
243834,192,18
243148,81,118
246890,6,46
243854,81,99
248609,16,58
240073,12,20
243910,3,880
245073,199,74
242476,40,1
248441,198,30
268177,30,228
244849,49,508
240855,1,0
248257,1,30
246275,81,881
245793,97,93
245038,7,117
247796,143,49
244681,35,99
241909,9,91
241476,3,508
241253,81,74
245879,1,228
243194,158,342
241956,248,282
246315,192,134
244205,3,9
242904,1,62
243866,9,124
244004,170,147
245697,7,30
246855,7,30
241700,4,1
242477,12,231
241699,12,228
241698,12,20
248678,7,10
247670,25,128
247303,268,310
247402,31,310
248450,35,22
245369,16,22
245416,19,28
243757,9,18
246584,39,99
245678,2,1
245062,4,20
243226,155,31
249245,7,140
247992,9,91
242335,19,128
245991,192,39
246119,3,508
243339,1,882
243596,9,231
247717,31,62
246990,143,29
246989,9,59
249586,43,112
245888,1,30
245770,6,20
245441,63,768
244600,216,1
246742,35,99
244558,162,30
245937,2,46
245318,165,16
246994,79,289
243333,1,30
248381,192,30
244794,1,20
243972,7,30
241629,1,30
238658,155,30
241901,2,514
244979,9,11
246046,9,132
244471,16,250
245737,7,228
244930,12,30
245813,81,313
249060,7,211
243990,192,123
244024,1,57
245652,1,352
241492,10,74
245443,6,94
245637,35,91
244384,170,49
245975,3,883
244936,61,28
246173,16,250
251433,192,162
248006,97,59
244793,192,106
248202,6,288
243847,7,15
246174,153,142
240379,39,300
244214,9,91
246624,110,127
245887,6,30
239057,143,10
245989,1,363
245829,6,46
249921,192,58
249922,7,108
244172,2,135
243494,4,3
243603,35,20
249021,9,51
248503,170,18
243559,4,1
246449,9,265
238726,7,181
246788,9,437
244233,25,170
243561,7,18
244296,1,20
245047,120,150
269881,69,884
242520,25,46
245220,8,648
247205,1,107
247614,7,67
245135,3,580
243109,3,508
239456,9,352
244124,1,46
247477,19,93
246413,66,118
244571,1,107
247875,192,20
245193,12,178
248433,7,34
239679,192,42
243177,25,46
247079,3,885
243585,25,215
245275,9,7
246567,9,7
245960,7,170
244724,9,100
244389,170,38
242651,34,57
241743,7,134
243019,19,108
245075,7,17
245444,1,167
241858,6,104
247466,7,162
246510,1,810
245477,143,57
246411,30,84
245049,192,182
246421,7,93
245613,6,22
241815,43,483
240953,6,51
244136,192,127
242493,9,91
244098,80,162
242004,25,46
246643,25,261
248189,1,7
246829,198,50
245495,25,162
248097,7,83
246521,39,327
248096,192,95
248913,7,265
200239,25,359
247684,9,62
241833,7,67
249819,4,278
245986,192,278
241099,9,133
245625,214,20
243420,49,44
248100,81,217
246871,192,67
248101,7,51
245755,2,20
246867,1,164
245210,6,22
247969,9,91
240302,87,886
244687,165,566
248073,39,27
242273,7,162
248271,3,258
249613,6,820
250334,7,124
250742,63,37
251981,81,74
245484,9,11
239500,7,18
246689,48,71
247199,119,202
246288,192,67
247739,2,1
248344,9,244
248017,120,1
249615,155,47
244988,1,654
243543,6,1
243632,192,181
245427,192,30
245296,48,152
242325,192,91
242747,19,105
245352,1,37
244522,1,39
245353,7,127
244289,79,295
243433,1,39
245410,1,108
245638,63,174
241681,25,261
254778,268,100
245642,1,221
246707,268,161
243868,39,47
244814,2,84
249191,1,39
241740,1,10
246208,192,58
243260,9,34
246942,1,392
245574,143,232
243022,132,135
243021,12,228
245214,192,67
246743,9,37
249916,8,887
244255,192,88
244885,1,47
248245,155,57
248542,1,8
244647,7,127
242190,1,57
245556,16,58
246724,2,1
242789,9,378
242013,59,4
246242,9,49
248198,192,211
244228,1,106
245421,25,162
244100,9,347
241047,49,370
241046,192,106
242057,1,39
246556,9,33
246557,23,107
246558,143,107
249541,172,823
242604,7,83
247813,7,64
243367,7,3
241954,9,83
245735,1,127
247075,132,181
245279,43,8
247309,192,189
248552,1,22
243448,43,106
247375,6,181
248726,6,25
